entry_id,reduced_formula,nelem,spacegroup_symbol,crystal_system,magnetic_ordering,magnetic_polarization_T,total_magnetic_moment_uB,mae_energy_da_meV_cell,mae_constant_da_MJ_m3,easy_axis,kappa,curie_temperature_K,formation_energy_meV_atom,above_hull_meV_atom,formula_key,formula_parse_status
MMD-3190,AlNi3C,3,Pm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-200.011409,,C1Al1Ni3,ok
MMD-3191,ZrNiAs,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-888.594794,0.0,As1Ni1Zr1,ok
MMD-3192,Y3(SiNi)2,3,Immm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-711.830515,,Ni2Si2Y3,ok
MMD-3193,Y3(SiNi3)2,3,Im-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-653.249735,0.0,Ni6Si2Y3,ok
MMD-3194,Y3NiGe2,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.04,,,,,,-819.392075,0.0,Ge2Ni1Y3,ok
MMD-3195,Y6Si7Ni16,3,Fm-3m,cubic,Ferromagnetic,0.0,0.02,,,,,,-677.358873,,Ni16Si7Y6,ok
MMD-3196,V2(Ni7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.0,0.14,,,,,,-278.173503,,B6Ni21V2,ok
MMD-3197,Ti2SiNi3,3,P6_3/mmc,hexagonal,Ferromagnetic,0.1,1.3,,,,,,-621.761873,,Ni3Si1Ti2,ok
MMD-3198,Y15(Ni4P3)7,3,P6_3/m,hexagonal,Ferromagnetic,0.0,0.03,,,,,,-1069.17464,0.0,Ni28P21Y15,ok
MMD-3199,Sc2Ga8Ni,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-455.408339,0.0,Ga8Ni1Sc2,ok
MMD-3200,Ni7(Mo3P2)3,3,P-1,triclinic,Ferromagnetic,0.0,0.0,,,,,,-450.082979,,Mo9Ni7P6,ok
MMD-3201,NiMo2P,3,C2/m,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-403.28934,,Mo2Ni1P1,ok
MMD-3202,Ni21(GeB3)2,3,Fm-3m,cubic,Ferromagnetic,0.0,0.31,,,,,,-278.599146,0.0,B6Ge2Ni21,ok
MMD-3203,Nb3(Ni10B3)2,3,Fm-3m,cubic,Ferromagnetic,0.0,0.11,,,,,,-361.84463,0.0,B6Nb3Ni20,ok
MMD-3204,Nb2(Ni7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.0,0.08,,,,,,-320.554188,0.0,B6Nb2Ni21,ok
MMD-3205,Ni16GeP5,3,P-1,triclinic,Ferromagnetic,0.0,0.0,,,,,,-432.213678,0.0,Ge1Ni16P5,ok
MMD-3206,GaNi10P3,3,P-3m1,trigonal,Ferromagnetic,0.0,0.0,,,,,,-446.444484,0.0,Ga1Ni10P3,ok
MMD-3207,Ga(Ni3B2)4,3,Cmce,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-288.693854,,B8Ga1Ni12,ok
MMD-3208,Al2(Ni7B2)3,3,Fm-3m,cubic,Ferromagnetic,0.01,0.55,,,,,,-346.385608,0.0,Al2B6Ni21,ok
MMD-3209,ZrVNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-254.731732,,Ni1V1Zr1,ok
MMD-3210,ZrAlNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.01,,,,,,-498.198063,,Al1Ni2Zr1,ok
MMD-3211,ZrCrNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-208.516219,,Cr1Ni1Zr1,ok
MMD-3212,Zr5AlNi4,3,P-4n2,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-441.195075,,Al1Ni4Zr5,ok
MMD-3213,Zr4CuNi,3,I422,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-225.758836,,Cu1Ni1Zr4,ok
MMD-3214,Zr4Ni3As8,3,P-4m2,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-758.257152,0.0,As8Ni3Zr4,ok
MMD-3215,ZnCu2Ni,3,R3m,trigonal,Ferromagnetic,0.0,0.0,,,,,,-34.746605,,Cu2Ni1Zn1,ok
MMD-3216,Zn2CuNi,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-157.836018,,Cu1Ni1Zn2,ok
MMD-3217,Zr2Al3Ni,3,R-3m,trigonal,Ferromagnetic,0.0,0.02,,,,,,-588.833936,,Al3Ni1Zr2,ok
MMD-3218,ZnSiNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-394.152384,,Ni2Si1Zn1,ok
MMD-3219,Zr2VNi3,3,R-3m,trigonal,Ferromagnetic,0.0,0.0,,,,,,-333.878417,,Ni3V1Zr2,ok
MMD-3220,Zr2NiS4,3,Cm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-1376.601684,0.0,Ni1S4Zr2,ok
MMD-3221,Zn4Ni5Ge,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-214.852153,,Ge1Ni5Zn4,ok
MMD-3222,Zr2SiNi3,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.02,,,,,,-648.63813,,Ni3Si1Zr2,ok
MMD-3223,Zr2Ga3Ni,3,Cm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-591.030639,,Ga3Ni1Zr2,ok
MMD-3224,ZnNi9Ge2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.01,,,,,,-192.838507,,Ge2Ni9Zn1,ok
MMD-3225,ZnSi2Ni3,3,P1,triclinic,Ferromagnetic,0.0,0.0,,,,,,-438.187187,,Ni3Si2Zn1,ok
MMD-3226,YNiGe,3,C2/m,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-725.36599,,Ge1Ni1Y1,ok
MMD-3227,YZr2Ni15,3,P3m1,trigonal,Ferromagnetic,0.12,2.4,,,,,,-285.846717,,Ni15Y1Zr2,ok
MMD-3228,Zr3(VNi2)2,3,P-1,triclinic,Ferromagnetic,0.0,0.02,,,,,,-307.588089,,Ni4V2Zr3,ok
MMD-3229,Y3Si3Ni,3,Imm2,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-808.949994,,Ni1Si3Y3,ok
MMD-3230,Y2Ga3Ni,3,P3m1,trigonal,Ferromagnetic,0.0,0.0,,,,,,-637.346063,,Ga3Ni1Y2,ok
MMD-3231,Y2(CuNi)5,3,Pmmm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-274.571348,0.0,Cu5Ni5Y2,ok
MMD-3232,Y3Ga8Ni3,3,Cm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-564.452081,,Ga8Ni3Y3,ok
MMD-3233,Y2(AlNi)5,3,Pm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-631.983127,0.0,Al5Ni5Y2,ok
MMD-3234,VSiNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-429.009467,,Ni1Si1V1,ok
MMD-3235,VGaNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-292.791462,0.0,Ga1Ni6V1,ok
MMD-3236,V2NiP,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-423.165525,,Ni1P1V2,ok
MMD-3237,TiZnNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-356.555294,,Ni2Ti1Zn1,ok
MMD-3238,Zr8Ni61B18,3,P-3m1,trigonal,Ferromagnetic,0.0,0.01,,,,,,-416.839124,,B18Ni61Zr8,ok
MMD-3239,TiCuNi,3,I4mm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-314.197881,0.0,Cu1Ni1Ti1,ok
MMD-3240,TiGaNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-394.803498,0.0,Ga1Ni6Ti1,ok
MMD-3241,TiCuNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-275.809563,,Cu1Ni2Ti1,ok
MMD-3242,TiAlNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-517.110037,,Al1Ni2Ti1,ok
MMD-3243,TiAlNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.01,,,,,,-473.059168,0.0,Al1Ni6Ti1,ok
MMD-3244,Ti8Cu3Ni,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-164.88902,0.0,Cu3Ni1Ti8,ok
MMD-3245,Ti2CuNi,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-204.16278,,Cu1Ni1Ti2,ok
MMD-3246,Ti2CuNi,3,Pmm2,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-219.349463,,Cu1Ni1Ti2,ok
MMD-3247,Ti3AlNi12,3,P-6m2,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-473.369523,,Al1Ni12Ti3,ok
MMD-3248,Ti4Al11Ni,3,P4mm,tetragonal,Ferromagnetic,0.03,0.59,,,,,,-396.979967,,Al11Ni1Ti4,ok
MMD-3249,TiAl4Ni15,3,P4/mmm,tetragonal,Ferromagnetic,0.13,2.53,,,,,,-444.252218,,Al4Ni15Ti1,ok
MMD-3250,Ti(NbNi4)3,3,Pmm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-339.52336,,Nb3Ni12Ti1,ok
MMD-3251,Ti2NbNi9,3,P-6m2,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-398.768146,,Nb1Ni9Ti2,ok
MMD-3252,Ti2VNi9,3,P-6m2,hexagonal,Ferromagnetic,0.06,2.74,,,,,,-380.73711,,Ni9Ti2V1,ok
MMD-3253,Ti2NbNi9,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-398.919587,,Nb1Ni9Ti2,ok
MMD-3254,SiNi6Ge,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-365.590601,0.0,Ge1Ni6Si1,ok
MMD-3255,SiNi3Mo2,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.01,,,,,,-339.992395,0.0,Mo2Ni3Si1,ok
MMD-3256,Si6NiMo9,3,I-42m,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-385.439353,,Mo9Ni1Si6,ok
MMD-3257,SiNi3Mo2,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-266.960467,,Mo2Ni3Si1,ok
MMD-3258,ScAlNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-595.950862,,Al1Ni1Sc1,ok
MMD-3259,Sc4Si7Ni,3,Pmm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-481.998884,,Ni1Sc4Si7,ok
MMD-3260,Sc3(Ga2Ni)2,3,P3m1,trigonal,Ferromagnetic,0.0,0.0,,,,,,-534.501973,,Ga4Ni2Sc3,ok
MMD-3261,Ni6Ge2P,3,P-62m,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-387.771523,0.0,Ge2Ni6P1,ok
MMD-3262,NiSeS,3,P2_13,cubic,Ferromagnetic,0.0,0.0,,,,,,-223.274042,,Ni1S1Se1,ok
MMD-3263,Ni4As3S5,3,R3,trigonal,Ferromagnetic,0.0,0.0,,,,,,-294.560052,,As3Ni4S5,ok
MMD-3264,Ni11(GeSe2)2,3,P4mm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-271.398819,,Ge2Ni11Se4,ok
MMD-3265,Ni3Mo2P,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.05,,,,,,-305.334633,,Mo2Ni3P1,ok
MMD-3266,Ni4(GeAs3)3,3,Cm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-163.31096,,As9Ge3Ni4,ok
MMD-3267,Ni(Mo3Se4)2,3,P1,triclinic,Ferromagnetic,0.0,0.0,,,,,,-487.256908,,Mo6Ni1Se8,ok
MMD-3268,NiGeMo,3,Amm2,orthorhombic,Ferromagnetic,0.03,0.71,,,,,,31.01366,,Ge1Mo1Ni1,ok
MMD-3269,Ni15Mo17P12,3,P-1,triclinic,Ferromagnetic,0.0,0.01,,,,,,-450.076956,,Mo17Ni15P12,ok
MMD-3270,NiGeMo,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-17.924251,,Ge1Mo1Ni1,ok
MMD-3271,Ni17(GeSe)4,3,P4mm,tetragonal,Ferromagnetic,0.0,0.11,,,,,,-275.624281,0.0,Ge4Ni17Se4,ok
MMD-3272,Ni5(Mo2As3)6,3,C2/m,monoclinic,Ferromagnetic,0.0,0.01,,,,,,-250.159294,,As18Mo12Ni5,ok
MMD-3273,NbNi6Mo,3,Pmm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-209.388942,0.0,Mo1Nb1Ni6,ok
MMD-3274,NbAl2Ni9,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.01,,,,,,-414.198563,0.0,Al2Nb1Ni9,ok
MMD-3275,NiMo8P3,3,P1,triclinic,Ferromagnetic,0.0,0.01,,,,,,-351.972489,,Mo8Ni1P3,ok
MMD-3276,NbNi3P2,3,Pm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-651.078899,,Nb1Ni3P2,ok
MMD-3277,NbCrNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-117.251014,,Cr1Nb1Ni1,ok
MMD-3278,NbVNi,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-182.319849,0.0,Nb1Ni1V1,ok
MMD-3279,Nb3SiNi8,3,P3m1,trigonal,Ferromagnetic,0.0,0.06,,,,,,-194.168986,,Nb3Ni8Si1,ok
MMD-3280,Nb2SiNi3,3,P6_3/mmc,hexagonal,Ferromagnetic,0.14,1.87,,,,,,-473.265125,,Nb2Ni3Si1,ok
MMD-3281,Nb2GaNi3,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.03,,,,,,-308.701264,,Ga1Nb2Ni3,ok
MMD-3282,Nb(GaNi4)3,3,P4/mmm,tetragonal,Ferromagnetic,0.08,1.23,,,,,,-300.830784,0.0,Ga3Nb1Ni12,ok
MMD-3283,Nb2Ni3Ge,3,P6_3/mmc,hexagonal,Ferromagnetic,0.19,2.67,,,,,,-347.414078,,Ge1Nb2Ni3,ok
MMD-3284,Ni43(GeB4)3,3,R3m,trigonal,Ferromagnetic,0.04,5.9,,,,,,-257.131243,,B12Ge3Ni43,ok
MMD-3285,Nb5Ni41B12,3,R-3m,trigonal,Ferromagnetic,0.0,0.05,,,,,,-341.052528,0.0,B12Nb5Ni41,ok
MMD-3286,Ga3SiNi4,3,R3,trigonal,Ferromagnetic,0.0,0.0,,,,,,-418.042175,,Ga3Ni4Si1,ok
MMD-3287,GaSiNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.11,0.84,,,,,,-365.927874,0.0,Ga1Ni6Si1,ok
MMD-3288,GaNi4Ge3,3,R3,trigonal,Ferromagnetic,0.0,0.0,,,,,,-223.711778,,Ga1Ge3Ni4,ok
MMD-3289,GaNi6Ge,3,P4/mmm,tetragonal,Ferromagnetic,0.12,0.93,,,,,,-277.194849,0.0,Ga1Ge1Ni6,ok
MMD-3290,GaNi2Ge3,3,C222_1,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-220.46263,,Ga1Ge3Ni2,ok
MMD-3291,Ga2Ni7Ge2,3,P-6m2,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-277.781999,,Ga2Ge2Ni7,ok
MMD-3292,GaNi4Ge3,3,Pmc2_1,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-298.701693,,Ga1Ge3Ni4,ok
MMD-3293,GaNi4Ge3,3,Cm,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-288.929952,,Ga1Ge3Ni4,ok
MMD-3294,GaCu4Ni15,3,P4/mmm,tetragonal,Ferromagnetic,0.35,6.59,,,,,,-18.684825,,Cu4Ga1Ni15,ok
MMD-3295,CuNi3S8,3,R-3,trigonal,Ferromagnetic,0.0,0.06,,,,,,-212.705153,,Cu1Ni3S8,ok
MMD-3296,Cr5NiAs3,3,Amm2,orthorhombic,Ferromagnetic,0.49,10.78,,,,,,-57.823938,,As3Cr5Ni1,ok
MMD-3297,Cr2(NiB2)3,3,Amm2,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-331.761352,,B6Cr2Ni3,ok
MMD-3298,Cr5NiS8,3,P2/m,monoclinic,Ferromagnetic,0.71,13.74,,,,,,-649.951058,,Cr5Ni1S8,ok
MMD-3299,Cr11NiS16,3,P-1,triclinic,Ferromagnetic,0.83,33.02,,,,,,-665.228925,,Cr11Ni1S16,ok
MMD-3300,Cr3NiP4,3,Pm,monoclinic,Ferromagnetic,0.23,1.96,,,,,,-527.444947,,Cr3Ni1P4,ok
MMD-3301,Cr3NiB6,3,Amm2,orthorhombic,Ferromagnetic,0.17,2.31,,,,,,-372.097133,,B6Cr3Ni1,ok
MMD-3302,Cr5NiS8,3,P-1,triclinic,Ferromagnetic,0.71,13.51,,,,,,-625.713339,,Cr5Ni1S8,ok
MMD-3303,Cr11NiS16,3,C2/m,monoclinic,Ferromagnetic,0.81,65.01,,,,,,-661.891904,,Cr11Ni1S16,ok
MMD-3304,AlSiNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.1,0.72,,,,,,-443.497647,,Al1Ni6Si1,ok
MMD-3305,AlSiNi2,3,P2_1,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-576.014895,0.0,Al1Ni2Si1,ok
MMD-3306,Al4Ni15Ge,3,P4/mmm,tetragonal,Ferromagnetic,0.16,3.05,,,,,,-401.148377,,Al4Ge1Ni15,ok
MMD-3307,Al4VNi15,3,P4/mmm,tetragonal,Ferromagnetic,0.09,1.8,,,,,,-409.429708,,Al4Ni15V1,ok
MMD-3308,Al2VNi9,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-396.277379,0.0,Al2Ni9V1,ok
MMD-3309,Al4Ni15,2,P4/mmm,tetragonal,Ferromagnetic,0.26,4.93,,,,,,-273.713483,,Al4Ni15,ok
MMD-3310,Al4Ni12C,3,P4/mmm,tetragonal,Ferromagnetic,0.04,0.73,,,,,,-374.388403,,C1Al4Ni12,ok
MMD-3311,AlNiGe,3,F-43m,cubic,Ferromagnetic,0.0,0.0,,,,,,-408.391639,,Al1Ge1Ni1,ok
MMD-3312,AlNi6Ge,3,P4/mmm,tetragonal,Ferromagnetic,0.11,0.81,,,,,,-354.463018,,Al1Ge1Ni6,ok
MMD-3313,AlVNi2,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-385.749079,,Al1Ni2V1,ok
MMD-3314,AlNi4As3,3,P-6m2,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-309.984139,,Al1As3Ni4,ok
MMD-3315,AlNi2As,3,P-6m2,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-345.311158,,Al1As1Ni2,ok
MMD-3316,Al4CrNi15,3,P4/mmm,tetragonal,Ferromagnetic,0.14,2.75,,,,,,-355.862427,0.0,Al4Cr1Ni15,ok
MMD-3317,AlGaNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.19,1.5,,,,,,-353.718484,0.0,Al1Ga1Ni6,ok
MMD-3318,AlCuNi6,3,P4/mmm,tetragonal,Ferromagnetic,0.3,2.28,,,,,,-185.679956,,Al1Cu1Ni6,ok
MMD-3319,Al2Cu2Ni,3,P4mm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-262.831797,,Al2Cu2Ni1,ok
MMD-3320,AlCrNi,3,Imma,orthorhombic,Ferromagnetic,0.26,3.45,,,,,,-42.824791,,Al1Cr1Ni1,ok
MMD-3321,Al3Ni9C,3,P4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-362.107511,,C1Al3Ni9,ok
MMD-3322,Al3ZnNi12,3,P4/mmm,tetragonal,Ferromagnetic,0.23,3.52,,,,,,-351.388682,,Al3Ni12Zn1,ok
MMD-3323,Cr(NiN)3,3,P6_3/m,hexagonal,Ferromagnetic,0.07,0.84,,,,,,220.110828,,Cr1N3Ni3,ok
MMD-3324,NiGeN2,3,Pbca,orthorhombic,Ferromagnetic,0.27,16.4,,,,,,266.900891,,Ge1N2Ni1,ok
MMD-3325,NiGeN2,3,P6_3/mmc,hexagonal,Ferromagnetic,0.19,1.24,,,,,,710.484824,,Ge1N2Ni1,ok
MMD-3326,CrNiN2,3,Cmcm,orthorhombic,Ferromagnetic,0.15,1.71,,,,,,76.353071,,Cr1N2Ni1,ok
MMD-3327,Cr2Ni3N4,3,C2/c,monoclinic,Ferromagnetic,0.14,4.2,,,,,,29.533311,,Cr2N4Ni3,ok
MMD-3328,VNiN2,3,P6_3/mmc,hexagonal,Ferromagnetic,0.24,1.41,,,,,,-163.759005,,N2Ni1V1,ok
MMD-3329,Zn5NiN4,3,Pmmn,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,292.228102,,N4Ni1Zn5,ok
MMD-3330,V2NiN2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-770.926187,,N2Ni1V2,ok
MMD-3331,NiGeN2,3,Pna2_1,orthorhombic,Ferromagnetic,0.52,7.92,,,,,,243.758752,,Ge1N2Ni1,ok
MMD-3332,Ti(NiN)4,3,P-1,triclinic,Ferromagnetic,0.0,0.01,,,,,,-22.892769,,N4Ni4Ti1,ok
MMD-3333,SiNiN2,3,Pna2_1,orthorhombic,Ferromagnetic,0.57,7.98,,,,,,-367.42544,,N2Ni1Si1,ok
MMD-3334,SiNiN2,3,Pbca,orthorhombic,Ferromagnetic,0.3,16.82,,,,,,-333.120058,,N2Ni1Si1,ok
MMD-3335,Ni(C2N3)3,3,Cmcm,orthorhombic,Ferromagnetic,0.13,11.77,,,,,,523.175146,,C6N9Ni1,ok
MMD-3336,ZnNi5N4,3,Pmmn,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,310.216797,,N4Ni5Zn1,ok
MMD-3337,Ni(CN)2,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,585.742535,,C2N2Ni1,ok
MMD-3338,Zr(NiN)4,3,P-1,triclinic,Ferromagnetic,0.0,0.0,,,,,,-64.85265,,N4Ni4Zr1,ok
MMD-3339,SiNiN2,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.0,,,,,,139.440023,,N2Ni1Si1,ok
MMD-3340,CrNi2N3,3,Cmc2_1,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,12.879439,,Cr1N3Ni2,ok
MMD-3341,Si7NiN10,3,Pc,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-764.895443,,N10Ni1Si7,ok
MMD-3342,Al2NiN3,3,Cmc2_1,orthorhombic,Ferromagnetic,0.21,4.58,,,,,,-560.454385,,Al2N3Ni1,ok
MMD-3343,Y2Ni3N4,3,C2/c,monoclinic,Ferromagnetic,0.0,0.0,,,,,,-529.184185,,N4Ni3Y2,ok
MMD-3344,NiGe7N10,3,Pc,monoclinic,Ferromagnetic,0.0,0.0,,,,,,212.916567,,Ge7N10Ni1,ok
MMD-3345,Ni4CN4,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,333.538577,,C1N4Ni4,ok
MMD-3346,Ni(GeN)2,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,192.210942,,Ge2N2Ni1,ok
MMD-3347,Cr2NiN2,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.01,,,,,,-267.415258,,Cr2N2Ni1,ok
MMD-3348,Ni2(CN2)3,3,R32,trigonal,Ferromagnetic,0.26,6.81,,,,,,627.423934,,C3N6Ni2,ok
MMD-3349,Ni(C4N3)2,3,Pmna,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,420.898742,,C8N6Ni1,ok
MMD-3350,Ni4Se3N2,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,117.344495,,N2Ni4Se3,ok
MMD-3351,Ga2NiN3,3,Cmc2_1,orthorhombic,Ferromagnetic,0.18,4.32,,,,,,78.336201,,Ga2N3Ni1,ok
MMD-3352,Ni2(CN2)3,3,R-3c,trigonal,Ferromagnetic,0.2,12.0,,,,,,351.630733,,C3N6Ni2,ok
MMD-3353,V(NiN)4,3,P-1,triclinic,Ferromagnetic,0.0,0.0,,,,,,49.406824,,N4Ni4V1,ok
MMD-3354,VNi2N3,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.02,,,,,,-63.116876,,N3Ni2V1,ok
MMD-3355,Zr5AlNi4,3,P4/m,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-478.29054,,Al1Ni4Zr5,ok
MMD-3356,Al(NiS2)2,3,Imma,orthorhombic,Ferromagnetic,0.14,5.39,,,,,,-439.095473,,Al1Ni2S4,ok
MMD-3357,ScAl2Ni,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-658.905029,0.0,Al2Ni1Sc1,ok
MMD-3358,Zr6Al2Ni,3,P-62m,hexagonal,Ferromagnetic,0.0,0.01,,,,,,-355.931,,Al2Ni1Zr6,ok
MMD-3359,YAl2Ni,3,Cmcm,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-655.88072,0.0,Al2Ni1Y1,ok
MMD-3360,YAlNi,3,P-62m,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-604.520223,0.0,Al1Ni1Y1,ok
MMD-3361,Y3AlNi8,3,P6_3/mmc,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-259.161141,,Al1Ni8Y3,ok
MMD-3362,Ti3NiS6,3,R-3,trigonal,Ferromagnetic,0.0,0.01,,,,,,-1211.536423,0.0,Ni1S6Ti3,ok
MMD-3363,Ti3NiS6,3,P-31c,trigonal,Ferromagnetic,0.0,0.02,,,,,,-1211.186435,,Ni1S6Ti3,ok
MMD-3364,Zr6Ni20P13,3,P-6,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-884.808339,0.0,Ni20P13Zr6,ok
MMD-3365,ScSi3Ni2,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.0,,,,,,-671.467395,,Ni2Sc1Si3,ok
MMD-3366,Zn3Ni2Ge,3,Fd-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-220.622049,,Ge1Ni2Zn3,ok
MMD-3367,ZnNi3C,3,Pm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-78.630334,,C1Ni3Zn1,ok
MMD-3368,TiNiGe,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-675.515896,0.0,Ge1Ni1Ti1,ok
MMD-3369,ZnNi2Ge,3,Fm-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-218.83248,,Ge1Ni2Zn1,ok
MMD-3370,Y2Si5Ni3,3,Ibam,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-799.295738,0.0,Ni3Si5Y2,ok
MMD-3371,Zn3SiNi2,3,Fd-3m,cubic,Ferromagnetic,0.0,0.0,,,,,,-325.653106,0.0,Ni2Si1Zn3,ok
MMD-3372,Ti4Si7Ni4,3,I4/mmm,tetragonal,Ferromagnetic,0.0,0.04,,,,,,-715.929671,0.0,Ni4Si7Ti4,ok
MMD-3373,Zr2Ni12P7,3,P-6,hexagonal,Ferromagnetic,0.0,0.0,,,,,,-737.395925,0.0,Ni12P7Zr2,ok
MMD-3374,YSiNi,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-828.561268,0.0,Ni1Si1Y1,ok
MMD-3375,NbNiP,3,Pnma,orthorhombic,Ferromagnetic,0.0,0.0,,,,,,-855.718649,0.0,Nb1Ni1P1,ok
